card_id,set_id,set_position,card_stat_display,image_name,attribute,cost,description,description_eng,disposal,before_evolution_uid,evolution_uid,max_level,initial_level,skill_name,skill_name_eng,name,name_eng,rarity,strongest_level,skill_description,skill_description_eng,initial_attack_base,initial_defense_base,max_attack_base,max_defense_base,macarons,type,ringable,created_at
118,118,1,1,9878ca12697100df6d25325f58e6c7b5,POP,8,あら？なんで庶民がワタクシの前に？こんな下働き、雇った覚えもないのに。それともこの綾小路美麗に、召使い志願？困るのよねぇ。下僕がこれ以上増えるのは。,,2500,NULL,119,30,1,負けたらお仕置きよ！,,綾小路美麗,,HN,40,POPタイプの守援小UP,,1,1,1,1,NULL,NULL,NULL,2016-10-30 23-54-0
119,118,2,2,cfb7565d22a312c1645d6ed0a973360d,POP,8,あら？馬の世話にでも来たの？ご厚意は嬉しいけど、間に合ってるわ。それともまさか…○○○も乗馬に？止めなさい。落馬するのがオチなんだから。,,3750,118,120,30,1,負けたらお仕置きよ！,,綾小路美麗+,,HN,40,POPタイプの守援小UP,,1,1,1,1,NULL,NULL,NULL,2016-10-30 23-54-0
120,118,3,3,5ce47059425f54fc0d84ba37ccdfb60a,POP,8,まぁ、○○○がどうしてここに？ここはセレブだけのパーティーなのに。ま、まさか…このワタクシに会いたくて？な、なら…特別に参加を認めてもいいけど。,,7500,119,NULL,40,1,負けたらお仕置きよ！,,[ドＳなお嬢]綾小路美麗,,R,40,POPタイプの守援小UP,,1,1,1,1,NULL,NULL,NULL,2016-10-30 23-54-0
1457,1457,1,1,8c77a93629f34ae592489cf748d80071,POP,13,オーホッホッホッホッホ。ワタクシに気安く声をかけるなど10年早いですわ?と、思いましたけれど、下僕。話を聞いてあげてもよろしくってよ？,,10000,NULL,1458,50,1,下僕らしく必死で戦いなさい！,,綾小路美麗,,HR,150,全タイプの守援中UP,,2178,1782,7949,6504,NULL,NULL,NULL,2016-10-30 23-54-0
1458,1457,2,2,6e740fe28dd9026e307118b15a7a08c6,POP,13,ハハァ?ン、さてはワタクシに媚びへつらいに？何か欲しいものでもあるのかしら？…って、ちょっ、ちょっとコラ！む、無許可で接近してくるんじゃないわよ！,,15000,1457,1459,50,1,下僕らしく必死で戦いなさい！,,綾小路美麗+,,HR,150,全タイプの守援中UP,,2613,2138,9534,7801,NULL,NULL,NULL,2016-10-30 23-54-0
1459,1457,3,3,df3962408663db72a23f36b7033c0b9e,POP,13,○○○のヘンタイ！な、なななななな、何を突然、髪の毛に！馴れ馴れしく触っているのよ！？そして何でニヤニヤと笑っているのよ?！,,30000,1458,NULL,60,1,下僕らしく必死で戦いなさい！,,[動揺お嬢]綾小路美麗,,SR,150,全タイプの守援中UP,,3267,2673,11924,9756,NULL,NULL,NULL,2016-10-30 23-54-0
1646,1646,1,1,6d5658cce5c54e061d460d978b681619,POP,12,なぁに、○○○？ 下僕の分際で、ワタクシにお願い事があるなんて。ＭＶの撮影に協力して、出演して欲しい？やあよそんなこと、面倒臭いじゃないの。,,10000,NULL,1647,50,1,ワタクシに見惚れるといいわ！,,[アイドル化]綾小路美麗,,HR,150,POPタイプの攻守中UP,,1472,1728,5078,5961,NULL,NULL,NULL,2016-10-30 23-54-0
1647,1646,2,2,6921152683b05164659f19341a629632,POP,12,…学内でも見目麗しい生徒を使いたいから、是非お願いして欲しいと頼まれた？あら、少しは見る目があるみたいじゃない。それなら、少しは協力してあげようかしら。,,15000,1646,1648,50,1,ワタクシに見惚れるといいわ！,,[アイドル化]綾小路美麗+,,HR,150,POPタイプの攻守中UP,,1766,2073,6090,7149,NULL,NULL,NULL,2016-10-30 23-54-0
1648,1646,3,3,8456173640ea435e68280a02e48e277c,POP,12,…ふふん、誰も彼もがワタクシの姿に、見惚れているようね。…違う？制服姿の撮影だから、この格好に驚いて…？な、なんで先にそれを言っておかないの！,,30000,1647,NULL,60,1,ワタクシに見惚れるといいわ！,,[お嬢勇み足]綾小路美麗,,SR,150,POPタイプの攻守中UP,,2208,2592,7617,8942,NULL,NULL,NULL,2016-10-30 23-54-0
1906,1906,1,1,4d8a2cf6136a0d4e4c4ddbfb2096fb90,POP,11,準備は出来たの、下僕？ 今日は特別に、庶民の皆に乗馬を教えてあげる日よ。馬具の用意も、馬たちの面倒も何もかも、いつも以上にきちんとしておかないとね。,,20000,NULL,1907,60,1,ここはワタクシの独壇場ね,,[乗馬]綾小路美麗,,SR,250,全タイプの守援大UP,,1669,1960,5510,6468,NULL,NULL,NULL,2016-10-30 23-54-0
1907,1906,2,2,47ed2cd133f28416dc821b8cd4ffb8e0,POP,11,…皆の身を案じて？ ふん、そんなこと。誰がどうなろうと、別に構わないのだけど…つまらない間違いで怪我などされたら、ワタクシの教え方が疑われるでしょう？,,30000,1906,1908,60,1,ここはワタクシの独壇場ね,,[乗馬]綾小路美麗+,,SR,250,全タイプの守援大UP,,2003,2352,6608,7757,NULL,NULL,NULL,2016-10-30 23-54-0
1908,1906,3,3,ce383bd55b85729d0e0042546c5ca2ea,POP,11,では、まずはワタクシがお手本を見せます。…この状態が、最も基本的な姿勢よ。下僕、歩きなさい。…乗ったらこのように、部員が馬を引くので、慌てず乗るように。,,60000,1907,NULL,70,1,ここはワタクシの独壇場ね,,[華麗な騎乗]綾小路美麗,,SSR,250,全タイプの守援大UP,,2504,2940,8262,9700,NULL,NULL,NULL,2016-10-30 23-54-0
2517,2517,1,1,45b374bc5ae49a666589d653fb8c0b71,POP,11,うららかな春の午後に、お茶を嗜む…実に優雅な休日の過ごし方というものよ。だというのに… なあに、その顔は。ワタクシとのお茶に、何か不満があると？,,10000,NULL,2518,50,1,退屈な勝負をしたら死刑よ！,,[GW14]綾小路美麗,,HR,150,全タイプの守援中UP,,1821,2138,6648,7805,NULL,NULL,NULL,2016-10-30 23-54-0
2518,2517,2,2,354341d881bc7ae39adfe83baa237a81,POP,11,不満げなのは、ワタクシの方だって？…用事が多くて、家を空けられないの。お前も下僕なら、遠出できない主人の退屈を紛らわすよう、少しでも努力なさい。,,15000,2517,2519,50,1,退屈な勝負をしたら死刑よ！,,[GW14]綾小路美麗+,,HR,150,全タイプの守援中UP,,2185,2566,7974,9361,NULL,NULL,NULL,2016-10-30 23-54-0
2519,2517,3,3,65d8e4f222eb34d18f169405cb73bd65,POP,11,…だと思って、ワタクシの友達を呼んだ？な、何を余計なことをしてるの、この下僕！で、でも呼んでしまったなら仕方ないわね…歓迎の用意をしないといけないじゃないの。,,30000,2518,NULL,60,1,退屈な勝負をしたら死刑よ！,,[客人歓迎]綾小路美麗,,SR,150,全タイプの守援中UP,,2732,3207,9973,11707,NULL,NULL,NULL,2016-10-30 23-54-0
2954,2954,1,1,6970a1203c51f4f6d0802a454a2406f6,POP,11,海の上は風があって気持ちいいわね。熱気のこもった陸の上とは大違い。それでは、ワタクシは着替えてくるから。お前は大人しく待っているようにね。,,20000,NULL,2955,60,1,負けたら魚の餌だからね,,[マリンレジャー14]綾小路美麗,,SR,250,全タイプの攻援大DOWN,,1890,1610,7176,6113,NULL,NULL,NULL,2016-10-30 23-54-0
2955,2954,2,2,ef51da50f142e9c98a5b7d7271d15a5e,POP,11,…どう？ ワタクシの優雅な水着姿は。学校の野暮ったい水着などとは質が…なんだか言いたいことがありそうだけど…口に出したら、海に叩き落とすわよ？,,30000,2954,2956,60,1,負けたら魚の餌だからね,,[マリンレジャー14]綾小路美麗+,,SR,250,全タイプの攻援大DOWN,,2268,1932,8607,7332,NULL,NULL,NULL,2016-10-30 23-54-0
2956,2954,3,3,4dafd9e47ca8593fd8ab89ac7e5ecfbb,POP,11,泳いだりはしないのかって？ まったく、焦りすぎよ？ もっと優雅に楽しみなさい。例えば、このトロピカルドリンクとか…特別に飲ませてあげるから、感謝なさい。,,60000,2955,NULL,70,1,負けたら魚の餌だからね,,[セレブクルーズ]綾小路美麗,,SSR,250,全タイプの攻援大DOWN,,2835,2415,10762,9167,NULL,NULL,NULL,2016-10-30 23-54-0
3242,3242,1,1,48c98c039db0e89927434507ae8b5483,POP,13,ふう。知人にこちらにいるのが伝わって、パーティに呼ばれてしまったわ。断るわけにもいかなかったから、少しだけ…さあ下僕、しっかりエスコートなさい。,,10000,NULL,3243,50,1,最高の勝負を見せなさい！,,[ホームステイ]綾小路美麗,,HR,150,全タイプの守援中UP,,2397,2042,8417,7170,NULL,NULL,NULL,2016-10-30 23-54-0
3243,3242,2,2,ef37cba4bec75645228515caaca83a4e,POP,13,…なに？ 英語で会話してるのが不思議？何を当たり前のこと言っているのかしら。海外の方と話す時は、当然英語でしょう？それくらい身につけていなくてどうするの。,,15000,3242,3244,50,1,最高の勝負を見せなさい！,,[ホームステイ]綾小路美麗+,,HR,150,全タイプの守援中UP,,2877,2450,10095,8600,NULL,NULL,NULL,2016-10-30 23-54-0
3244,3242,3,3,8ca5b05fb55b7bf5465771146c5fede8,POP,13,さあ、そろそろ帰るわよ。…それはそうよ、ステイ先のお宅の門限もあるのだから。わかったら、早く着替えてしまいなさい。ワタクシより遅かったら、下僕失格よ？,,30000,3243,NULL,60,1,最高の勝負を見せなさい！,,[シンデレラタイム]綾小路美麗,,SR,150,全タイプの守援中UP,,3596,3063,12623,10752,NULL,NULL,NULL,2016-10-30 23-54-0
3473,3473,1,1,cfd13713da5dd4ac6fd033341f99e905,POP,13,どうかしら？ 今日のワタクシの装いは。高原には、これくらいが丁度いいでしょう？普段は我が家の別荘にくるくらいですけど…たまには庶民の遊びに付き合いましょうか。,,10000,NULL,3474,50,1,爽やかに行きなさい？,,[牧場体験]綾小路美麗,,HR,150,POPタイプの攻守中UP,,1184,1335,4310,4860,NULL,NULL,NULL,2016-10-30 23-54-0
3474,3473,2,2,7761bd97777204a7266401d876dd4ba7,POP,13,それで、馬に乗って高原の散歩？少しは優雅さがわかるようになったのかしら。そこまで言うなら、かまわないですわ…それはいいけど、ちゃんと乗れるの、下僕？,,15000,3473,3475,50,1,爽やかに行きなさい？,,[牧場体験]綾小路美麗+,,HR,150,POPタイプの攻守中UP,,1421,1602,5169,5828,NULL,NULL,NULL,2016-10-30 23-54-0
3475,3473,3,3,9274eaf054876e960f23f3888047d68e,POP,13,これはなかなかいい気分ね、悪くないわ。それと、一応なんとかなっているけど…随分危なっかしい下僕ね、まったく。…まぁ、怪我にだけは気をつけなさい。,,30000,3474,NULL,60,1,爽やかに行きなさい？,,[騎馬散歩]綾小路美麗,,SR,150,POPタイプの攻守中UP,,1776,2003,6463,7288,NULL,NULL,NULL,2016-10-30 23-54-0
3953,3953,1,1,fd8040c5a4c58c0f1fabd3ca6d68d52e,POP,12,よく来たわね、下僕。時間通りかしら。それじゃあ早速、行くとしましょうか。…ワタクシの買い物に付き合えるのだから、光栄だと思って付いていらっしゃいな。,,20000,NULL,3954,60,1,待たせるんじゃないわよ？,,[雪の日14]綾小路美麗,,SR,250,POPタイプの攻守中?特大UP,,1742,1887,5749,6229,NULL,NULL,NULL,2016-10-30 23-54-0
3954,3953,2,2,20033aa529cd199eab3850ac8c86cc0d,POP,12,…ここはこれくらいにしておきましょうか。ほら、早く次の店に行くわよ、急ぎなさい。…それにしても、こんな日に雪だなんて…誰に許可を取って降っているのかしら？,,30000,3953,3955,60,1,待たせるんじゃないわよ？,,[雪の日14]綾小路美麗+,,SR,250,POPタイプの攻守中?特大UP,,2090,2265,6895,7470,NULL,NULL,NULL,2016-10-30 23-54-0
3955,3953,3,3,6fbe2f5b30711de4e462af4211a13e28,POP,12,荷物で両手がふさがって、傘が持てない？まったく、仕方が無いがない下僕ねぇ…特別にワタクシが持ってあげるからほら、傘をよこしなさい…これでいいでしょ？,,60000,3954,NULL,70,1,待たせるんじゃないわよ？,,[買物傘下]綾小路美麗,,SSR,250,POPタイプの攻守中?特大UP,,2613,2831,8622,9340,NULL,NULL,NULL,2016-10-30 23-54-0
4084,4084,1,1,a428f32143304423bec66546b8a3374c,POP,14,やっと来たわね、下僕。遅いじゃないの。…まだ約束の５分前？まったくもう…そこはワタクシの支度が整うまでの間、先に来て待っているのが当たり前でしょう。,,10000,NULL,4085,50,1,最初から決めて見せなさい,,[振袖15]綾小路美麗,,HR,150,主センバツ全員&副センバツ1人の守援中UP,,2828,2944,2828,2944,NULL,NULL,NULL,2016-10-30 23-54-0
4085,4084,2,2,8b99519eb61c3d707b6cd19689b6b208,POP,14,…今日はまあ、いいわ。新年早々から、小言もね。…では、これを持ちなさい。手土産よ。新年からお家に伺うというのに、手ぶらでは失礼というものでしょう？,,15000,4084,4086,50,1,最初から決めて見せなさい,,[振袖15]綾小路美麗+,,HR,150,主センバツ全員&副センバツ1人の守援中UP,,3394,3532,3394,3532,NULL,NULL,NULL,2016-10-30 23-54-0
4086,4084,3,3,eccc85b8931402dbcf04f7866221dec9,POP,14,…ふうん。これが一般的なお正月の感じ？あまり普段と変わらないものなのね。これが庶民のおせち？では、失礼して…案外美味しいものじゃない。…これは何？,,30000,4085,NULL,60,1,最初から決めて見せなさい,,[庶民の新年]綾小路美麗,,SR,150,主センバツ全員&副センバツ1人の守援中UP,,5238,5452,5238,5452,NULL,NULL,NULL,2016-10-30 23-54-0
4403,4403,1,1,806a938672b400070fa2528d25ccec15,POP,12,な、なに？…随分大きな猫…よね？校内で時々見かける猫だと思うけれど…こんなところまでで歩いて、どうしたの？この辺りは車が多いから、気をつけなさい。,,10000,NULL,4404,50,1,特別に手を貸してあげるわ,,[大将の一日]綾小路美麗,,HR,150,全タイプの攻援中DOWN,,6286,6542,6286,6542,NULL,NULL,NULL,2016-10-30 23-54-0
4404,4403,2,2,4dedebbbf581727ecc6619a4b0c3f3fb,POP,12,それにしても…いくら猫とはいっても、そんなところからワタクシを見下ろして…ちょっと頭が高いんじゃないのかしら？撫でて欲しいなら、まずは下りてきなさい。,,15000,4403,4405,50,1,特別に手を貸してあげるわ,,[大将の一日]綾小路美麗+,,HR,150,全タイプの攻援中DOWN,,3018,3142,6517,6783,NULL,NULL,NULL,2016-10-30 23-54-0
4405,4403,3,3,a210528071fecff6f6100b5069690cdf,POP,12,…あ、あら、本当に下りてきたわね。物分かりがいいのは、良いことだけど…きゃっ！？こ、こら、やめなさいっ！ワタクシの髪は、毛糸じゃなくってよ！？,,30000,4404,NULL,60,1,特別に手を貸してあげるわ,,[ジャレ巻き髪]綾小路美麗,,SR,150,全タイプの攻援中DOWN,,3622,3770,7820,8140,NULL,NULL,NULL,2016-10-30 23-54-0
4621,4621,1,1,9f2c9519d5dfcb0d5fb193e31a351639,POP,12,満開の桜の下に、セレブで美しいワタクシ。どう？最高に絵になると思わない？ふふっ、そうよね。当然だわ。オーホホホ！ほら、遠慮せずにもっと褒め称えなさい。,,10000,NULL,4622,50,1,桜が散る前に決着をつけてきなさいよ！,,[お花見15]綾小路美麗,,HR,150,副センバツ上位10人の守援小UP,,5433,5655,11731,12209,NULL,NULL,NULL,2016-10-30 23-54-0
4622,4621,2,2,de603154a58f77e4bb046a14e4a5c5b9,POP,12,こんな美しいワタクシと一緒にお花見なんて、お前はこの世で最も幸運な男よね！己の幸運さを実感したのなら、これから先も、ワタクシの為に尽くしなさい。いいわね。,,15000,4621,4623,50,1,桜が散る前に決着をつけてきなさいよ！,,[お花見15]綾小路美麗+,,HR,150,副センバツ上位10人の守援小UP,,1584,1716,5221,5657,NULL,NULL,NULL,2016-10-30 23-54-0
4623,4621,3,3,f1ad67417d36faf2a740954eebd85317,POP,12,まぁ、ワタクシについてはこのくらいにして、そろそろ純粋に桜を楽しむとしましょうか。意外かしら？だって二人きりのお花見なのよ。この桜を一緒に楽しまないと損じゃないの。,,30000,4622,NULL,60,1,桜が散る前に決着をつけてきなさいよ！,,[セレブ花見]綾小路美麗,,SR,150,副センバツ上位10人の守援小UP,,1900,2059,6262,6783,NULL,NULL,NULL,2016-10-30 23-54-0
